customer_age,vendor_count,product_count,total_spend,total_orders,average_order_revenue,first_order_rearranged,last_order_rearranged,is_chain_percentage,cluster_dendogram,cluster_kmeans,cluster_birch,cluster_som,cluster_dbscan,cluster_meanshift,customer_region,last_promo,payment_method,hour,day,CUI_American_Percentage,CUI_Asian_Percentage,CUI_Beverages_Percentage,CUI_Cafe_Percentage,CUI_Chicken Dishes_Percentage,CUI_Chinese_Percentage,CUI_Desserts_Percentage,CUI_Healthy_Percentage,CUI_Indian_Percentage,CUI_Italian_Percentage,CUI_Japanese_Percentage,CUI_Noodle Dishes_Percentage,CUI_OTHER_Percentage,CUI_Street Food / Snacks_Percentage,CUI_Thai_Percentage
35,1,1,12.54,1,12.54,69,69,1,2,2,0,0,1,0,8670,DISCOUNT,DIGI,Breakfast,weekend,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,1,1,16.5,1,16.5,69,69,0,3,2,0,1,1,0,4660,DELIVERY,DIGI,Afternoon,weekend,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,1,1,13.55,1,13.55,69,69,1,2,2,0,0,1,0,8670,DISCOUNT,CASH,Breakfast,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,2,23.13,1,23.13,69,69,1,2,2,0,0,1,0,-,-,CARD,Breakfast,weekend,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,1,1,18.73,1,18.73,69,69,0,3,2,0,0,1,0,8670,-,CARD,Lunch,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,1,3.88,1,3.88,69,69,1,2,2,0,2,1,0,2360,-,CARD,Dinner,weekend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,2,24.35,1,24.35,69,69,0,3,2,0,2,1,0,8670,-,CARD,Late Night,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,2,8.84,1,8.84,69,69,1,2,2,0,0,1,0,2360,-,CASH,Afternoon,weekend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,11.25,1,11.25,69,69,0,3,2,0,0,1,0,4660,-,CARD,Afternoon,weekend,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,1,1,16.9,1,16.9,69,69,1,2,2,0,0,1,0,4660,DELIVERY,CASH,Afternoon,weekend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,1,16.8,1,16.8,69,69,0,3,2,0,0,1,0,4660,-,CARD,Afternoon,weekend,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,1,1,2.23,1,2.23,69,69,1,2,2,0,1,1,0,2360,-,CARD,Dinner,weekend,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,1,2,24.62,1,24.62,69,69,1,2,2,0,0,1,0,8670,-,CARD,Breakfast,weekend,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,1,1,5.86,1,5.86,69,69,1,2,2,0,1,1,0,8670,-,CARD,Late Night,weekend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,1,14.73,1,14.73,69,69,0,3,2,0,0,1,0,4660,-,CARD,Lunch,weekend,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,1,1,7.69,1,7.69,69,69,0,3,2,0,0,1,0,4660,DISCOUNT,CARD,Late Night,weekend,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,1,1,4.09,1,4.09,69,69,0,3,2,0,0,1,0,4660,DELIVERY,CARD,Lunch,weekend,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,1,1,8.31,1,8.31,69,69,0,3,2,0,0,1,0,4660,-,CARD,Dinner,weekend,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,1,1,11.93,1,11.93,69,69,1,2,2,0,0,1,0,8670,FREEBIE,CARD,Breakfast,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,3,43.45,2,21.725,69,69,0.5,3,2,0,0,0,0,8670,DELIVERY,CARD,Late Night,weekend,0.292980437,0,0,0,0,0,0,0,0,0,0.707019563,0,0,0,0
22,1,1,14.4,1,14.4,69,69,1,2,2,0,0,1,0,4660,-,CARD,Afternoon,weekend,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,1,1,16.09,1,16.09,69,69,1,2,2,0,0,1,0,4660,DISCOUNT,CARD,Afternoon,weekend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,18.43,1,18.43,69,69,0,3,2,0,1,1,0,8670,DELIVERY,CARD,Late Night,weekend,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,1,1,13.59,1,13.59,69,69,0,3,2,0,0,1,0,4660,-,CASH,Afternoon,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,2,25.35,1,25.35,69,69,0,3,2,0,1,1,0,8670,DELIVERY,DIGI,Late Night,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,1,17.68,1,17.68,69,69,0,3,2,0,1,1,0,8670,DELIVERY,CASH,Lunch,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,1,7,1,7,69,69,1,2,2,0,0,1,0,4660,-,CARD,Dinner,weekend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,1,5.55,1,5.55,69,69,1,2,2,0,1,1,0,2360,FREEBIE,CARD,Afternoon,weekend,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,1,1,7.63,1,7.63,69,69,1,2,2,0,0,1,0,4660,DISCOUNT,CARD,Dinner,weekend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,1,2,11.39,1,11.39,69,69,1,2,2,0,0,1,0,2440,-,CARD,Breakfast,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,1,1.58,1,1.58,69,69,1,2,2,0,1,1,0,2360,-,CASH,Lunch,weekend,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,1,1,6.38,1,6.38,69,69,1,2,2,0,1,1,0,8670,DELIVERY,CASH,Breakfast,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,1,5.98,1,5.98,69,69,1,2,2,0,1,1,0,8670,DELIVERY,CARD,Late Night,weekend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1,1,11.83,1,11.83,69,69,0,3,2,0,0,1,0,4660,-,CARD,Dinner,weekend,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,1,1,11.93,1,11.93,69,69,1,2,2,0,0,1,0,8670,-,CASH,Late Night,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,3,16.76,2,8.38,69,69,0,3,2,0,0,1,0,4660,DELIVERY,CARD,Afternoon,weekend,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,1,1,5.76,1,5.76,69,69,1,2,2,0,1,1,0,8670,DELIVERY,CASH,Breakfast,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,2,23.93,1,23.93,69,69,1,2,2,0,0,1,0,8670,FREEBIE,DIGI,Afternoon,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,1,2.35,1,2.35,69,69,0,3,2,0,0,1,0,4660,FREEBIE,CASH,Afternoon,weekend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,1,1,5.46,1,5.46,69,69,1,2,2,0,1,1,0,2360,DELIVERY,CARD,Dinner,weekend,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,1,1,6.29,1,6.29,69,69,0,3,2,0,0,1,0,4660,-,CASH,Afternoon,weekend,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44,1,1,5.91,1,5.91,69,69,0,3,2,0,0,1,0,8670,DELIVERY,CARD,Late Night,weekend,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17,1,1,1.42,1,1.42,69,69,1,2,2,0,1,1,0,2490,-,CARD,Afternoon,weekend,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,1,1,11.84,1,11.84,69,69,0,3,2,0,0,1,0,4660,-,DIGI,Lunch,weekend,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,1,2,13.49,1,13.49,69,69,1,2,2,0,0,1,0,2360,-,CARD,Lunch,weekend,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,1,1,5.75,1,5.75,69,69,0,3,2,0,0,1,0,8670,DELIVERY,CARD,Breakfast,weekend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,2,8.56,1,8.56,69,69,1,2,2,0,0,1,0,4660,DELIVERY,CASH,Afternoon,weekend,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,1,1,4.94,1,4.94,69,69,1,2,2,0,1,1,0,2360,DELIVERY,CARD,Breakfast,weekend,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,1,1,8.23,1,8.23,69,69,1,2,2,0,0,1,0,2360,-,CASH,Lunch,weekend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,2,30.96,1,30.96,69,69,0,3,2,0,2,1,0,4660,DELIVERY,DIGI,Dinner,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,1,5.44,1,5.44,69,69,0,3,2,0,0,1,0,4660,DELIVERY,CASH,Lunch,weekend,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,1,2,37.03,1,37.03,69,69,1,2,2,0,0,1,0,8370,DISCOUNT,DIGI,Late Night,weekend,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,1,2,9.17,1,9.17,69,69,1,2,2,0,0,1,0,4140,DISCOUNT,CASH,Dinner,weekend,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,1,1,17.74,1,17.74,69,69,1,2,2,0,0,1,0,8670,DISCOUNT,DIGI,Lunch,weekend,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,1,2,35.92,1,35.92,69,69,0,3,2,0,2,1,0,8670,DELIVERY,CASH,Breakfast,weekend,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40,2,3,14.79,2,7.395,69,69,1,2,2,0,0,1,0,2360,DELIVERY,CASH,Lunch,weekend,0,0,0.649763354,0,0.350236646,0,0,0,0,0,0,0,0,0,0
30,1,2,25.54,1,25.54,69,69,0,3,2,0,2,1,0,8670,DELIVERY,DIGI,Late Night,weekend,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18,1,1,17.92,1,17.92,69,69,1,2,2,0,0,1,0,8370,-,DIGI,Late Night,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,1,12.42,1,12.42,69,69,0,3,2,0,0,1,0,8670,DISCOUNT,CARD,Late Night,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,1,18.03,1,18.03,69,69,1,2,2,0,0,1,0,8670,-,CARD,Lunch,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,12.27,1,12.27,69,69,0,3,2,0,0,1,0,8370,-,CARD,Lunch,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,1,5.83,1,5.83,69,69,1,2,2,0,1,1,0,2360,-,CASH,Afternoon,weekend,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,1,2,23.91,1,23.91,69,69,1,2,2,0,0,1,0,4660,-,CASH,Lunch,weekend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,1,8.48,1,8.48,69,69,1,2,2,0,0,1,0,4660,DELIVERY,CARD,Afternoon,weekend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,2,10.2,1,10.2,69,69,1,2,2,0,0,1,0,2440,DELIVERY,CASH,Breakfast,weekend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,2,2,25.33,2,12.665,69,68,0.5,3,2,0,0,0,0,8670,DELIVERY,CASH,Breakfast,weekend,0,0.245163837,0,0,0,0,0,0,0,0,0,0,0,0.754836163,0
27,2,3,25.23,2,12.615,69,68,1,2,2,0,0,1,0,4660,DELIVERY,CARD,Afternoon,weekend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2,2,13.15,2,6.575,69,67,0.5,3,2,0,0,0,0,4660,DISCOUNT,CASH,Lunch,weekday,0.392395437,0.607604563,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,2,19.75,2,9.875,69,67,0,3,2,0,0,1,0,8670,-,CARD,Breakfast,weekday,0,0.665822785,0,0,0,0,0,0.334177215,0,0,0,0,0,0,0
25,2,2,15.72,2,7.86,69,66,0.5,3,2,0,0,0,0,4660,FREEBIE,CASH,Afternoon,weekday,0,0.426844784,0,0,0,0,0,0,0,0,0,0,0.573155216,0,0
49,2,2,10.88,2,5.44,69,66,1,2,2,0,0,1,0,4660,DISCOUNT,CARD,Breakfast,weekday,0.283088235,0,0,0.716911765,0,0,0,0,0,0,0,0,0,0,0
26,2,2,24.23,2,12.115,69,66,1,2,2,0,0,1,0,8670,DELIVERY,DIGI,Late Night,weekday,0.254230293,0,0.745769707,0,0,0,0,0,0,0,0,0,0,0,0
22,2,2,7.21,2,3.605,69,66,1,2,2,0,0,1,0,2360,DISCOUNT,CARD,Dinner,weekday,0,0.428571429,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0
31,3,3,9.05,3,3.016666667,69,64,1,2,2,0,0,1,0,2360,-,CASH,Late Night,weekday,0,0,0.274033149,0,0,0,0,0,0.481767956,0,0,0,0.244198895,0,0
27,2,5,24.03,3,8.01,69,64,1,2,2,0,0,1,0,2360,-,CASH,Dinner,weekend,0,0,0,0,0.763212651,0,0,0,0,0,0,0,0.236787349,0,0
35,2,3,36.89,2,18.445,69,64,0.5,3,2,0,0,0,0,8670,-,DIGI,Late Night,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,3,10.55,2,5.275,69,64,1,2,2,0,0,1,0,2360,DISCOUNT,CARD,Afternoon,weekday,0,0,0.665402844,0,0,0,0,0,0,0.334597156,0,0,0,0,0
17,2,2,8.68,2,4.34,69,64,1,2,2,0,0,1,0,2360,-,CASH,Dinner,weekday,0,0.458525346,0,0,0.541474654,0,0,0,0,0,0,0,0,0,0
46,1,2,16.79,2,8.395,69,64,1,2,2,0,0,1,0,4660,DELIVERY,CARD,Breakfast,weekday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,2,3,29.21,2,14.605,69,64,0,3,2,0,2,1,0,4660,DELIVERY,CARD,Afternoon,weekday,0.693940431,0,0,0,0,0,0,0,0.306059569,0,0,0,0,0,0
26,1,2,9.9,2,4.95,69,64,1,2,2,0,0,1,0,2360,-,CARD,Afternoon,weekday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23,2,3,8.13,3,2.71,69,63,1,2,2,0,0,1,0,2360,-,CASH,Breakfast,weekday,0,0,0.389913899,0,0,0,0,0,0,0.610086101,0,0,0,0,0
22,2,2,17.97,2,8.985,69,63,1,2,2,0,0,1,0,4660,-,CASH,Afternoon,weekday,0.447968837,0.552031163,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2,2,15.92,2,7.96,69,63,1,2,2,0,0,1,0,4660,-,CASH,Afternoon,weekday,0.444723618,0,0,0.555276382,0,0,0,0,0,0,0,0,0,0,0
27,1,4,55.96,2,27.98,69,63,1,2,2,0,0,1,0,8670,-,CARD,Afternoon,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2,2,9.17,2,4.585,69,62,1,2,2,0,0,1,0,2360,DISCOUNT,CARD,Lunch,weekend,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17,2,3,30.46,2,15.23,69,62,0.5,3,2,0,0,0,0,8670,-,CARD,Breakfast,weekend,0,0.610636901,0,0,0,0,0.389363099,0,0,0,0,0,0,0,0
17,2,2,20.58,2,10.29,69,62,0.5,3,2,0,0,0,0,4660,-,CASH,Dinner,weekend,0.199222546,0.800777454,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3,3,31.24,3,10.41333333,69,61,0.333333333,3,2,0,0,1,0,8670,DELIVERY,CARD,Late Night,weekend,0.22503201,0.77496799,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,3,30.74,2,15.37,69,61,0.5,3,2,0,0,0,0,8670,DELIVERY,CASH,Late Night,weekend,0.200390371,0.799609629,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2,4,56.46,2,28.23,69,60,0,3,2,0,2,1,0,8670,DELIVERY,DIGI,Late Night,weekday,0,0.333156217,0,0,0,0,0,0,0,0,0,0,0,0.666843783,0
25,2,2,13.92,2,6.96,69,60,1,2,2,0,0,1,0,2360,DISCOUNT,CARD,Afternoon,weekday,0.74066092,0,0,0,0.25933908,0,0,0,0,0,0,0,0,0,0
18,2,3,42.64,2,21.32,69,60,0.5,3,2,0,1,0,0,8670,DISCOUNT,DIGI,Late Night,weekday,0,0.550187617,0,0,0,0.449812383,0,0,0,0,0,0,0,0,0
20,1,3,33.25,2,16.625,69,59,0,3,2,0,1,1,0,8370,FREEBIE,DIGI,Breakfast,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,3,10.83,2,5.415,69,59,1,2,2,0,0,1,0,2360,DELIVERY,CARD,Lunch,weekday,0,0,0,0,0,0.144044321,0,0,0,0,0,0,0,0,0.855955679
24,2,2,20.95,2,10.475,69,58,0.5,3,2,0,0,0,0,4660,-,CARD,Afternoon,weekday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,1,2,8.83,2,4.415,69,58,1,2,2,0,0,1,0,4660,DISCOUNT,CARD,Breakfast,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,3,16.8,2,8.4,69,57,1,2,2,0,0,1,0,4660,DELIVERY,CARD,Lunch,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,3,15.71,2,7.855,69,57,0.5,3,2,0,0,0,0,4660,-,CARD,Afternoon,weekday,0,0,0,0,0,0,0,0,0.482495226,0.517504774,0,0,0,0,0
26,3,4,12.53,3,4.176666667,69,56,1,2,2,0,0,1,0,2360,-,CARD,Breakfast,weekday,0,0.505985634,0,0,0,0,0,0,0,0,0,0,0.494014366,0,0
18,1,4,36.93,2,18.465,69,56,0,3,2,0,1,1,0,4140,DISCOUNT,CARD,Breakfast,weekday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19,2,2,11.81,2,5.905,69,56,1,2,2,0,0,1,0,4660,-,CARD,Afternoon,weekday,0.850973751,0,0,0,0,0,0,0,0,0.149026249,0,0,0,0,0
24,2,3,10.71,2,5.355,69,56,1,2,2,0,0,1,0,2360,-,CARD,Lunch,weekday,0,0,0,0,0,0,0,0,0,0.39309057,0,0.60690943,0,0,0
21,2,2,4.98,2,2.49,69,55,1,2,2,0,0,1,0,2360,-,DIGI,Lunch,weekend,0,0,0,0,0,0,0,0,0.646586345,0.353413655,0,0,0,0,0
25,3,4,13.32,3,4.44,69,55,1,2,2,0,0,1,0,2360,FREEBIE,CASH,Dinner,weekend,0,0,0,0,0.279279279,0,0,0,0,0,0.57957958,0.141141141,0,0,0
28,2,3,8.94,2,4.47,69,55,1,2,2,0,0,1,0,2360,-,DIGI,Afternoon,weekend,0,0,0,0,0,0,0,0,0,0,0,0,0.559284116,0.440715884,0
27,1,6,26.12,2,13.06,69,55,1,2,2,0,0,1,0,2360,-,CARD,Lunch,weekend,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19,2,2,18.15,2,9.075,69,54,0.5,3,2,0,0,0,0,8670,FREEBIE,CARD,Late Night,weekend,0,0.316804408,0,0,0,0,0,0,0,0,0.683195592,0,0,0,0
20,1,3,22.33,2,11.165,69,53,1,2,2,0,0,1,0,4660,-,CARD,Afternoon,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,5,16.43,4,4.1075,69,53,1,2,2,0,0,1,0,2360,-,CARD,Afternoon,weekday,0.158855752,0,0,0,0.17407182,0,0,0,0.667072428,0,0,0,0,0,0
28,3,3,17.92,3,5.973333333,69,53,0.333333333,3,2,0,0,1,0,-,-,DIGI,Afternoon,weekday,0,0.341517857,0.328683036,0,0,0,0,0,0,0,0,0,0,0.329799107,0
49,3,5,13.43,3,4.476666667,69,52,1,2,2,0,0,1,0,2360,FREEBIE,CARD,Lunch,weekday,0.370811616,0,0,0,0,0.210722264,0,0,0,0,0.418466121,0,0,0,0
27,1,2,12.18,2,6.09,69,51,1,2,2,0,0,1,0,4660,-,CARD,Lunch,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,2,25.47,2,12.735,69,51,1,2,2,0,0,1,0,8670,DELIVERY,DIGI,Breakfast,weekday,0.227718885,0.772281115,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3,4,17.06,3,5.686666667,69,51,1,2,2,0,0,1,0,2360,-,CASH,Lunch,weekday,0.187573271,0,0,0,0,0,0,0,0,0,0,0,0.812426729,0,0
20,2,3,29.61,2,14.805,69,51,0,3,2,0,1,1,0,8670,-,CARD,Breakfast,weekday,0,0.591691996,0,0,0,0,0,0,0,0,0,0,0,0.408308004,0
22,3,3,15.91,3,5.303333333,69,50,0.666666667,3,2,0,0,1,0,4660,-,CARD,Lunch,weekend,0,0.358893777,0,0,0,0,0,0.330609679,0,0.310496543,0,0,0,0,0
21,1,3,3.48,3,1.16,69,50,1,2,2,0,0,1,0,4660,-,CARD,Breakfast,weekday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,3,5,42.71,3,14.23666667,69,49,0,3,2,0,2,1,0,4660,-,CARD,Dinner,weekday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,2,2,22.48,2,11.24,69,49,0.5,3,2,0,0,0,0,4660,-,CARD,Afternoon,weekday,0,0.56227758,0,0,0,0,0,0,0,0,0,0,0,0,0.43772242
26,1,2,29.16,2,14.58,69,49,0,3,2,0,1,1,0,4660,-,CASH,Afternoon,weekday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,1,3,13.71,2,6.855,69,49,1,2,2,0,0,1,0,2490,DELIVERY,CARD,Afternoon,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,3,6,42.97,6,7.161666667,69,48,0.833333333,3,2,0,3,1,0,4660,-,CARD,Afternoon,weekday,0,0,0,0,0,0,0,0,0,0.552943914,0,0,0.151035606,0,0.296020479
24,3,4,48.26,3,16.08666667,69,48,0,3,2,0,2,1,0,8670,FREEBIE,CARD,Breakfast,weekend,0,0.750310816,0,0,0,0.249689184,0,0,0,0,0,0,0,0,0
38,2,2,9.94,2,4.97,69,48,0.5,3,2,0,0,0,0,2360,-,CASH,Dinner,weekend,0,0,0,0,0,0.47082495,0,0,0,0,0.52917505,0,0,0,0
33,2,5,56.27,3,18.75666667,69,48,1,2,2,0,0,1,0,8670,-,CARD,Breakfast,weekend,0,0.675137729,0.324862271,0,0,0,0,0,0,0,0,0,0,0,0
27,1,2,7.76,2,3.88,69,48,0,3,2,0,0,1,0,4140,-,CARD,Afternoon,weekend,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,2,7,71.37,4,17.8425,69,48,0.25,3,2,0,3,1,0,4660,-,CARD,Lunch,weekend,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,2,2,12,2,6,69,47,0.5,3,2,0,0,0,0,8670,FREEBIE,CARD,Late Night,weekend,0.500833333,0.499166667,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,2,19.89,2,9.945,69,46,0,3,2,0,2,1,0,4660,-,CARD,Dinner,weekday,0,0,0,0,0,0,0,0,0,0.556561086,0,0,0.443438914,0,0
28,4,4,13.98,4,3.495,69,46,0.75,3,2,0,0,1,0,2360,DELIVERY,CASH,Afternoon,weekday,0,0,0.472103004,0,0,0.246781116,0,0,0,0,0,0,0.28111588,0,0
30,2,2,18.94,2,9.47,69,46,0.5,3,2,0,0,0,0,8670,FREEBIE,CARD,Late Night,weekday,0.35374868,0,0,0,0,0,0,0,0,0,0.64625132,0,0,0,0
22,2,3,6.43,3,2.143333333,69,46,1,2,2,0,0,1,0,4660,-,CARD,Dinner,weekday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,2,3,16.72,2,8.36,69,46,1,2,2,0,0,1,0,2360,-,CARD,Afternoon,weekday,0,0,0,0,0,0.239832536,0,0,0,0.760167464,0,0,0,0,0
29,2,4,43.73,2,21.865,69,46,0.5,3,2,0,1,0,0,4660,DELIVERY,CARD,Afternoon,weekday,0,0,0,0,0,0,0,0,0.721472673,0,0,0,0,0,0.278527327
23,2,2,23.36,2,11.68,69,46,0.5,3,2,0,0,0,0,4660,-,CARD,Afternoon,weekday,0,0.255993151,0,0,0,0,0,0,0,0,0,0,0.744006849,0,0
25,3,4,42.68,3,14.22666667,69,46,0.333333333,3,2,0,3,1,0,8670,-,CARD,Late Night,weekday,0,0.573102156,0.140112465,0,0,0,0,0,0,0,0.28678538,0,0,0,0
27,3,4,27.95,3,9.316666667,69,45,1,2,2,0,0,1,0,4660,-,CARD,Breakfast,weekday,0.324150268,0,0,0.394275492,0,0,0,0,0,0.28157424,0,0,0,0,0
23,2,3,31,2,15.5,69,45,1,2,2,0,0,1,0,8670,DISCOUNT,CARD,Late Night,weekday,0,0.599677419,0,0,0,0.400322581,0,0,0,0,0,0,0,0,0
30,3,4,27.62,3,9.206666667,69,45,0,3,2,0,3,1,0,4660,-,CARD,Afternoon,weekday,0,0,0,0,0,0,0,0,0,0.530774801,0,0,0.469225199,0,0
21,1,4,38.49,2,19.245,69,45,0,3,2,0,2,1,0,4660,DELIVERY,CARD,Afternoon,weekday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,3,4,44.09,3,14.69666667,69,44,0.333333333,3,2,0,3,1,0,8670,-,CARD,Late Night,weekday,0.42912225,0,0.57087775,0,0,0,0,0,0,0,0,0,0,0,0
44,1,2,18.55,2,9.275,69,44,0,3,2,0,2,1,0,4660,DELIVERY,CARD,Afternoon,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,3,5,25.61,3,8.536666667,69,43,1,2,2,0,0,1,0,2360,-,DIGI,Lunch,weekday,0,0,0.199531433,0,0,0,0,0,0,0,0,0.800468567,0,0,0
41,4,5,42.42,4,10.605,69,43,0.25,3,2,0,3,1,0,-,-,CARD,Late Night,weekday,0,0.430457331,0.41961339,0,0,0,0.149929279,0,0,0,0,0,0,0,0
22,5,6,39.88,6,6.646666667,69,42,0.666666667,1,2,0,3,1,0,4660,-,DIGI,Afternoon,weekday,0.461885657,0,0,0,0,0,0,0,0,0.04112337,0,0,0,0,0.496990973
18,2,4,22.7,3,7.566666667,69,42,0,3,2,0,3,1,0,4660,-,CARD,Breakfast,weekend,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,1,2,8.4,2,4.2,69,42,1,2,2,0,0,1,0,4660,-,CARD,Afternoon,weekday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,2,3,30.27,2,15.135,69,42,0,3,2,0,1,1,0,8670,DISCOUNT,CARD,Late Night,weekday,0,0.596630327,0,0,0,0,0,0,0,0,0,0,0,0.403369673,0
27,3,6,29.77,4,7.4425,69,42,0,3,2,0,3,1,0,4140,DISCOUNT,CARD,Dinner,weekday,0,0.412495801,0,0,0,0,0,0,0,0.587504199,0,0,0,0,0
30,1,4,19.51,3,6.503333333,69,42,1,2,2,0,0,1,0,2360,-,CARD,Lunch,weekday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,3,3,24.87,3,8.29,69,42,0.333333333,3,2,0,3,1,0,8670,-,CARD,Late Night,weekday,0.503417772,0.251708886,0,0,0,0,0,0,0,0,0.244873341,0,0,0,0
